Id,Action
1,0.9927403330802917
2,0.9947102069854736
3,0.9958704113960266
4,0.9907776117324829
5,0.9990519881248474
6,0.9988044500350952
7,0.9878957271575928
8,0.9997815489768982
9,0.7601108551025391
10,0.9963669776916504
11,0.9240161776542664
12,0.9887608885765076
13,0.9631130695343018
14,0.9695019721984863
15,0.9852020144462585
16,0.9810805916786194
17,0.9111449122428894
18,0.9706364274024963
19,0.9979761242866516
20,0.9973391890525818
21,0.9997877478599548
22,0.9982093572616577
23,0.9822153449058533
24,0.9871330261230469
25,0.9789834022521973
26,0.9528683423995972
27,0.9990174770355225
28,0.945246160030365
29,0.9970231652259827
30,0.908073902130127
31,0.9909589290618896
32,0.9963396787643433
33,0.9982882142066956
34,0.9907217025756836
35,0.997581958770752
36,0.9994538426399231
37,0.997607946395874
38,0.9995749592781067
39,0.9727922081947327
40,0.9229693412780762
41,0.9564170837402344
42,0.9948335886001587
43,0.9971931576728821
44,0.9924687743186951
45,0.9934452772140503
46,0.996027946472168
47,0.9979485869407654
48,0.9976938366889954
49,0.9999983310699463
50,0.9980941414833069
51,0.9667618274688721
52,0.9975942969322205
53,0.9930198788642883
54,0.9949811100959778
55,0.9802001714706421
56,0.9766525030136108
57,0.9817736744880676
58,0.9973980188369751
59,0.9937876462936401
60,0.9967549443244934
61,0.9992384910583496
62,0.9993997812271118
63,0.9683853387832642
64,0.998282790184021
65,0.996317982673645
66,0.9953116774559021
67,0.9869267344474792
68,0.9996356964111328
69,0.9479938745498657
70,0.4160003066062927
71,0.9957322478294373
72,0.9746626019477844
73,0.9949727058410645
74,0.9989675283432007
75,0.9989251494407654
76,0.9993593096733093
77,0.9981483221054077
78,0.8830808997154236
79,0.8019829988479614
80,0.9942438006401062
81,0.9996964931488037
82,0.9903258085250854
83,0.9982792139053345
84,0.9898598790168762
85,0.9937577247619629
86,0.9775094985961914
87,0.9819591641426086
88,0.9888862371444702
89,0.9936450719833374
90,0.986548125743866
91,0.9861489534378052
92,0.8397154808044434
93,0.9994978904724121
94,0.9903157353401184
95,0.987712562084198
96,0.9936720132827759
97,0.12880109250545502
98,0.9749041795730591
99,0.9967957139015198
100,0.9886412024497986
101,0.8896899223327637
102,0.662742555141449
103,0.9979117512702942
104,0.9550639986991882
105,0.8981188535690308
106,0.9980423450469971
107,0.9984194040298462
108,0.995274007320404
109,0.9987576007843018
110,0.9901750087738037
111,0.7063235640525818
112,0.9976972937583923
113,0.9664421677589417
114,0.9951115250587463
115,0.9637553095817566
116,0.9874847531318665
117,0.9876272678375244
118,0.9983134269714355
119,0.9989504814147949
120,0.998190701007843
121,0.9933848977088928
122,0.9993784427642822
123,0.9873313307762146
124,0.9928305745124817
125,0.9909564852714539
126,0.9266597628593445
127,0.9453579187393188
128,0.8712168335914612
129,0.9678144454956055
130,0.9916439652442932
131,0.9924037456512451
132,0.9901628494262695
133,0.9948247671127319
134,0.95900559425354
135,0.9989755153656006
136,0.9688869714736938
137,0.9972310662269592
138,0.9832854866981506
139,0.7845807671546936
140,0.9942078590393066
141,0.9989047050476074
142,0.9975990653038025
143,0.9996201992034912
144,0.9962490200996399
145,0.9974424839019775
